ENCFF733NYO	bed narrowPeak	stable peaks	ENCSR454WZX	ChIP-seq	UBERON:0002048	Lung	tissue	Homo sapiens										H3K9me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF545NOO	516265	ENCODE Processing Pipeline	df5319240c8407314e432f6d46987c26		https://www.encodeproject.org/files/ENCFF733NYO/@@download/ENCFF733NYO.bed.gz	hg19				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF545NOO	bed narrowPeak	peaks	ENCSR454WZX	ChIP-seq	UBERON:0002048	Lung	tissue	Homo sapiens										H3K9me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF048ZHL, ENCFF763KIU	2286383	ENCODE Processing Pipeline	84403914b5bc8ae9b6d35bae2c5f6462		https://www.encodeproject.org/files/ENCFF545NOO/@@download/ENCFF545NOO.bed.gz	hg19				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF454ZKD	bed narrowPeak	peaks	ENCSR454WZX	ChIP-seq	UBERON:0002048	Lung	tissue	Homo sapiens										H3K9me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF562SIS, ENCFF782UJM	2304588	ENCODE Processing Pipeline	82bcc1a3e3dbe03f769dccb3aa18eed4		https://www.encodeproject.org/files/ENCFF454ZKD/@@download/ENCFF454ZKD.bed.gz	GRCh38				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF724HIU	bed narrowPeak	stable peaks	ENCSR454WZX	ChIP-seq	UBERON:0002048	Lung	tissue	Homo sapiens										H3K9me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF454ZKD	520643	ENCODE Processing Pipeline	dfff5d62454aa30e7c05037be5ee60ef		https://www.encodeproject.org/files/ENCFF724HIU/@@download/ENCFF724HIU.bed.gz	GRCh38				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF737DUO	bed narrowPeak	peaks	ENCSR168PQI	ChIP-seq	UBERON:0004222	Stomach	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF070ECZ, ENCFF558JBV	1144123	ENCODE Processing Pipeline	c7f25fc0595e1acd53ab6be5551bd5c1		https://www.encodeproject.org/files/ENCFF737DUO/@@download/ENCFF737DUO.bed.gz	hg19				released		low read length	incorrect file bucket		
ENCFF786FSP	bed narrowPeak	peaks	ENCSR168PQI	ChIP-seq	UBERON:0004222	Stomach	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF009GEE, ENCFF946QOM	1133737	ENCODE Processing Pipeline	f8fbefc9f7c83bae2e4a719b67ba18a9		https://www.encodeproject.org/files/ENCFF786FSP/@@download/ENCFF786FSP.bed.gz	GRCh38				released		low read length	incorrect file bucket		
ENCFF081WWW	bed narrowPeak	stable peaks	ENCSR168PQI	ChIP-seq	UBERON:0004222	Stomach	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF786FSP	1055696	ENCODE Processing Pipeline	1621ea763d1770312758e8cfbfeaf4c0		https://www.encodeproject.org/files/ENCFF081WWW/@@download/ENCFF081WWW.bed.gz	GRCh38				released		low read length	incorrect file bucket		
ENCFF127EBG	bed narrowPeak	stable peaks	ENCSR168PQI	ChIP-seq	UBERON:0004222	Stomach	tissue	Homo sapiens										H3K4me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF737DUO	1055965	ENCODE Processing Pipeline	64e2373f40d9f71944d9f5a5d9bfc918		https://www.encodeproject.org/files/ENCFF127EBG/@@download/ENCFF127EBG.bed.gz	hg19				released		low read length	incorrect file bucket		
ENCFF013DSE	bed narrowPeak	peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				1							ENCFF442YKA, ENCFF847UDE	1068451	ENCODE Processing Pipeline	c4532c7a128a72e31527139a67cfdf26		https://www.encodeproject.org/files/ENCFF013DSE/@@download/ENCFF013DSE.bed.gz	hg19				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF665AIC	bed narrowPeak	peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				2							ENCFF442YKA, ENCFF941VGT	1566441	ENCODE Processing Pipeline	a7908753dd3ad818b6fc81ead49263aa		https://www.encodeproject.org/files/ENCFF665AIC/@@download/ENCFF665AIC.bed.gz	hg19				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF018QMN	bed narrowPeak	peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				1, 2							ENCFF442YKA, ENCFF847UDE, ENCFF941VGT	455058	ENCODE Processing Pipeline	732fe5d2e92472de9b06424eec3926c3		https://www.encodeproject.org/files/ENCFF018QMN/@@download/ENCFF018QMN.bed.gz	hg19				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF071MGJ	bed narrowPeak	replicated peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				1, 2							ENCFF013DSE, ENCFF018QMN, ENCFF665AIC	223415	ENCODE Processing Pipeline	514120be07fa33fd20620906de0938bb		https://www.encodeproject.org/files/ENCFF071MGJ/@@download/ENCFF071MGJ.bed.gz	hg19				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF932YGS	bed narrowPeak	peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				1							ENCFF264SDB, ENCFF464KVS	1022350	ENCODE Processing Pipeline	eb9a29193fc27c808e4541db7a16e016		https://www.encodeproject.org/files/ENCFF932YGS/@@download/ENCFF932YGS.bed.gz	GRCh38				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF570OTU	bed narrowPeak	peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				2							ENCFF464KVS, ENCFF710LBW	1573536	ENCODE Processing Pipeline	ea99f32ee70aa7e434dd0b3983fcc97c		https://www.encodeproject.org/files/ENCFF570OTU/@@download/ENCFF570OTU.bed.gz	GRCh38				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF918WMF	bed narrowPeak	peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				1, 2							ENCFF264SDB, ENCFF464KVS, ENCFF710LBW	491949	ENCODE Processing Pipeline	d98de4207625d0e63548d9685c59c376		https://www.encodeproject.org/files/ENCFF918WMF/@@download/ENCFF918WMF.bed.gz	GRCh38				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF433ZJT	bed narrowPeak	replicated peaks	ENCSR266EYO	ChIP-seq	UBERON:0002046	Thyroid	tissue	Homo sapiens										H3K9me3-human	DNA					False	2016-05-23	ENCODE				1, 2							ENCFF570OTU, ENCFF918WMF, ENCFF932YGS	175053	ENCODE Processing Pipeline	06b738260be8636c95544c4968eef799		https://www.encodeproject.org/files/ENCFF433ZJT/@@download/ENCFF433ZJT.bed.gz	GRCh38				released		control low read depth, low read depth, mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF805EDY	bed narrowPeak	peaks	ENCSR558SJC	ChIP-seq	UBERON:0002113	Kidney_Cortex	tissue	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF226FMX, ENCFF752BNS	2792641	ENCODE Processing Pipeline	621e136726db1f2685ba9ec3c1155fad		https://www.encodeproject.org/files/ENCFF805EDY/@@download/ENCFF805EDY.bed.gz	GRCh38				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF901CEY	bed narrowPeak	peaks	ENCSR558SJC	ChIP-seq	UBERON:0002113	Kidney_Cortex	tissue	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF291GUX, ENCFF707OTO	2640157	ENCODE Processing Pipeline	0e424561c0cbd8120f4db905906bf94e		https://www.encodeproject.org/files/ENCFF901CEY/@@download/ENCFF901CEY.bed.gz	hg19				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF115FNK	bed narrowPeak	stable peaks	ENCSR558SJC	ChIP-seq	UBERON:0002113	Kidney_Cortex	tissue	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF805EDY	1926123	ENCODE Processing Pipeline	ec34971d9b937538e7b6228478b76dbc		https://www.encodeproject.org/files/ENCFF115FNK/@@download/ENCFF115FNK.bed.gz	GRCh38				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF216OKG	bed narrowPeak	stable peaks	ENCSR558SJC	ChIP-seq	UBERON:0002113	Kidney_Cortex	tissue	Homo sapiens										H3K36me3-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF901CEY	1853301	ENCODE Processing Pipeline	1034ef9e0a114ffa131a07a381a6a12b		https://www.encodeproject.org/files/ENCFF216OKG/@@download/ENCFF216OKG.bed.gz	hg19				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF721GVA	bed narrowPeak	peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				1							ENCFF081ANG, ENCFF413FRL	3028702	ENCODE Processing Pipeline	79de1d6fe94018b6170fd0428f19b03d		https://www.encodeproject.org/files/ENCFF721GVA/@@download/ENCFF721GVA.bed.gz	GRCh38				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF919AAI	bed narrowPeak	peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				1, 2							ENCFF081ANG, ENCFF413FRL, ENCFF463AZS	2804884	ENCODE Processing Pipeline	4d767d84d446515d200b60e06e2ad30c		https://www.encodeproject.org/files/ENCFF919AAI/@@download/ENCFF919AAI.bed.gz	GRCh38				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF971RDM	bed narrowPeak	peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				1							ENCFF190GAC, ENCFF542EXN	3029003	ENCODE Processing Pipeline	579b3b7ec457cc08c2718db852f1526a		https://www.encodeproject.org/files/ENCFF971RDM/@@download/ENCFF971RDM.bed.gz	hg19				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF993QQW	bed narrowPeak	replicated peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				1, 2							ENCFF467RPZ, ENCFF721GVA, ENCFF919AAI	2601873	ENCODE Processing Pipeline	70bde4ccad8f04fdf3b4f3fa35b74cbb		https://www.encodeproject.org/files/ENCFF993QQW/@@download/ENCFF993QQW.bed.gz	GRCh38				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF467RPZ	bed narrowPeak	peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				2							ENCFF413FRL, ENCFF463AZS	2081126	ENCODE Processing Pipeline	d2792e6f0ac1f0974b9ba0e8a1c00b41		https://www.encodeproject.org/files/ENCFF467RPZ/@@download/ENCFF467RPZ.bed.gz	GRCh38				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF009GZV	bed narrowPeak	peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				2							ENCFF190GAC, ENCFF834JHG	2019444	ENCODE Processing Pipeline	4c3887119f2ec939e9606be195b28dec		https://www.encodeproject.org/files/ENCFF009GZV/@@download/ENCFF009GZV.bed.gz	hg19				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF829ZKD	bed narrowPeak	replicated peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				1, 2							ENCFF009GZV, ENCFF626AMC, ENCFF971RDM	2613923	ENCODE Processing Pipeline	d321ae53e3cdf25812c4d523ce079af6		https://www.encodeproject.org/files/ENCFF829ZKD/@@download/ENCFF829ZKD.bed.gz	hg19				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF626AMC	bed narrowPeak	peaks	ENCSR718BTD	ChIP-seq	UBERON:0000996	Vagina	tissue	Homo sapiens										H3K27ac-human	DNA					False	2016-11-10	ENCODE				1, 2							ENCFF190GAC, ENCFF542EXN, ENCFF834JHG	2911904	ENCODE Processing Pipeline	1090e59ab7aa36836673805da044b151		https://www.encodeproject.org/files/ENCFF626AMC/@@download/ENCFF626AMC.bed.gz	hg19				released		mild to moderate bottlenecking	biological replicates with identical biosample, incorrect file bucket	insufficient read depth	
ENCFF268VOS	bed narrowPeak	stable peaks	ENCSR743KZR	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										H3K36me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF752BLO	1979993	ENCODE Processing Pipeline	76c54d1a0cc82372a08ce31131265891		https://www.encodeproject.org/files/ENCFF268VOS/@@download/ENCFF268VOS.bed.gz	hg19				released			incorrect file bucket		
ENCFF752BLO	bed narrowPeak	peaks	ENCSR743KZR	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										H3K36me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF823ZQX, ENCFF946PVC	2716384	ENCODE Processing Pipeline	0b8c9a7516aed0ab4c5be01433fff3e5		https://www.encodeproject.org/files/ENCFF752BLO/@@download/ENCFF752BLO.bed.gz	hg19				released			incorrect file bucket		
ENCFF263CCG	bed narrowPeak	peaks	ENCSR743KZR	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										H3K36me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF144FKQ, ENCFF408AOS	2466557	ENCODE Processing Pipeline	0edbfb0b6393c864a18131ae264175ea		https://www.encodeproject.org/files/ENCFF263CCG/@@download/ENCFF263CCG.bed.gz	GRCh38				released			incorrect file bucket		
ENCFF775WAI	bed narrowPeak	stable peaks	ENCSR743KZR	ChIP-seq	UBERON:0004648	Esophagus_Mucosa	tissue	Homo sapiens										H3K36me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF263CCG	1822239	ENCODE Processing Pipeline	c044488158eb8cfe22f5546e9dd1d718		https://www.encodeproject.org/files/ENCFF775WAI/@@download/ENCFF775WAI.bed.gz	GRCh38				released			incorrect file bucket		
ENCFF955TUJ	bed narrowPeak	stable peaks	ENCSR605QAV	ChIP-seq	UBERON:0002369	Adrenal_Gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF237RCB	839463	ENCODE Processing Pipeline	bd11acb12d4218039e09c5ef22fba24a		https://www.encodeproject.org/files/ENCFF955TUJ/@@download/ENCFF955TUJ.bed.gz	GRCh38				released			incorrect file bucket		
ENCFF237RCB	bed narrowPeak	peaks	ENCSR605QAV	ChIP-seq	UBERON:0002369	Adrenal_Gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF128CEV, ENCFF436EGK	962940	ENCODE Processing Pipeline	a22fc2c90e7af803a3b3e17f3141bc3f		https://www.encodeproject.org/files/ENCFF237RCB/@@download/ENCFF237RCB.bed.gz	GRCh38				released			incorrect file bucket		
ENCFF882CKC	bed narrowPeak	peaks	ENCSR605QAV	ChIP-seq	UBERON:0002369	Adrenal_Gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF324FZL, ENCFF856OEK	967112	ENCODE Processing Pipeline	aaf04a7b407d6781ce9bc8c09c5d6789		https://www.encodeproject.org/files/ENCFF882CKC/@@download/ENCFF882CKC.bed.gz	hg19				released			incorrect file bucket		
ENCFF793SKE	bed narrowPeak	stable peaks	ENCSR605QAV	ChIP-seq	UBERON:0002369	Adrenal_Gland	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-11-03	ENCODE				1							ENCFF882CKC	835436	ENCODE Processing Pipeline	0404880cf2f061dfab9c0a46e8ff7945		https://www.encodeproject.org/files/ENCFF793SKE/@@download/ENCFF793SKE.bed.gz	hg19				released			incorrect file bucket		
ENCFF042VWM	bed narrowPeak	peaks	ENCSR859MXQ	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										H3K27me3-human	DNA					False	2017-01-27	ENCODE				1							ENCFF163YFX, ENCFF316LIQ	163201	ENCODE Processing Pipeline	aaa91506f64e840c19bbda5d149545f9		https://www.encodeproject.org/files/ENCFF042VWM/@@download/ENCFF042VWM.bed.gz	GRCh38				released			incorrect file bucket		
ENCFF127CCY	bed narrowPeak	stable peaks	ENCSR859MXQ	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										H3K27me3-human	DNA					False	2017-01-27	ENCODE				1							ENCFF042VWM	27384	ENCODE Processing Pipeline	927f97cd292c361e1f2f209ae5e48a24		https://www.encodeproject.org/files/ENCFF127CCY/@@download/ENCFF127CCY.bed.gz	GRCh38				released			incorrect file bucket		
ENCFF296GFU	bed narrowPeak	peaks	ENCSR859MXQ	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										H3K27me3-human	DNA					False	2017-01-27	ENCODE				1							ENCFF297OPE, ENCFF815LXM	157829	ENCODE Processing Pipeline	68499beb59f00ac7a7982aad1b7a6635		https://www.encodeproject.org/files/ENCFF296GFU/@@download/ENCFF296GFU.bed.gz	hg19				released			incorrect file bucket		
ENCFF257HFC	bed narrowPeak	stable peaks	ENCSR859MXQ	ChIP-seq	UBERON:0008952	Lung	tissue	Homo sapiens										H3K27me3-human	DNA					False	2017-01-27	ENCODE				1							ENCFF296GFU	26096	ENCODE Processing Pipeline	7d239eae7061a22496b0ea53664d3032		https://www.encodeproject.org/files/ENCFF257HFC/@@download/ENCFF257HFC.bed.gz	hg19				released			incorrect file bucket		
ENCFF964LMJ	bed narrowPeak	peaks	ENCSR671BOA	ChIP-seq	UBERON:0002078	Heart_Atrial_Appendage	tissue	Homo sapiens										H3K4me1-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF026DGH, ENCFF976MUN	4082006	Anshul Kundaje, Stanford	ce61534894652f5c9b316ddf6638e127		https://www.encodeproject.org/files/ENCFF964LMJ/@@download/ENCFF964LMJ.bed.gz	hg19				archived		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF676IQT	bed narrowPeak	peaks	ENCSR671BOA	ChIP-seq	UBERON:0002078	Heart_Atrial_Appendage	tissue	Homo sapiens										H3K4me1-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF843IVM, ENCFF896AXY	4080281	ENCODE Processing Pipeline	9581617fc0542b92a6e772f200c6ec48		https://www.encodeproject.org/files/ENCFF676IQT/@@download/ENCFF676IQT.bed.gz	hg19				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF672WQV	bed narrowPeak	stable peaks	ENCSR671BOA	ChIP-seq	UBERON:0002078	Heart_Atrial_Appendage	tissue	Homo sapiens										H3K4me1-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF676IQT	1934018	ENCODE Processing Pipeline	61edabf3e9e0cf11abaa39cd27dd7632		https://www.encodeproject.org/files/ENCFF672WQV/@@download/ENCFF672WQV.bed.gz	hg19				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF099AOD	bed narrowPeak	peaks	ENCSR671BOA	ChIP-seq	UBERON:0002078	Heart_Atrial_Appendage	tissue	Homo sapiens										H3K4me1-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF301ZNZ, ENCFF798TBB	4021884	ENCODE Processing Pipeline	cad73d583af4a9322ed7d05a8a86048d		https://www.encodeproject.org/files/ENCFF099AOD/@@download/ENCFF099AOD.bed.gz	GRCh38				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF305XNT	bed narrowPeak	stable peaks	ENCSR671BOA	ChIP-seq	UBERON:0002078	Heart_Atrial_Appendage	tissue	Homo sapiens										H3K4me1-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF099AOD	1852450	ENCODE Processing Pipeline	ece9801b2e4d0bab26749ff519fd9951		https://www.encodeproject.org/files/ENCFF305XNT/@@download/ENCFF305XNT.bed.gz	GRCh38				released		low read length	incorrect file bucket	insufficient read depth, control insufficient read depth	
ENCFF564KKQ	bed narrowPeak	peaks	ENCSR367WYJ	ChIP-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF250FVZ, ENCFF830WUI	2179612	ENCODE Processing Pipeline	8d801020a388b15b36a9d645b8a672a7		https://www.encodeproject.org/files/ENCFF564KKQ/@@download/ENCFF564KKQ.bed.gz	hg19				released		mixed read lengths, low read length, mild to moderate bottlenecking	incorrect file bucket	poor library complexity	
ENCFF479MCT	bed narrowPeak	stable peaks	ENCSR367WYJ	ChIP-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF564KKQ	1377143	ENCODE Processing Pipeline	13565719cce878b41eb3554a069b6f18		https://www.encodeproject.org/files/ENCFF479MCT/@@download/ENCFF479MCT.bed.gz	hg19				released		mixed read lengths, low read length, mild to moderate bottlenecking	incorrect file bucket	poor library complexity	
ENCFF678ZMD	bed narrowPeak	peaks	ENCSR367WYJ	ChIP-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF616JVU, ENCFF755AFZ	2161958	ENCODE Processing Pipeline	938327b013079fafa6b6ad184451bb4c		https://www.encodeproject.org/files/ENCFF678ZMD/@@download/ENCFF678ZMD.bed.gz	GRCh38				released		mixed read lengths, low read length, mild to moderate bottlenecking	incorrect file bucket	poor library complexity	
ENCFF110BLF	bed narrowPeak	stable peaks	ENCSR367WYJ	ChIP-seq	UBERON:0008450	Muscle_Skeletal	tissue	Homo sapiens										H3K27ac-human	DNA		see document			False	2013-07-31	Roadmap				1							ENCFF678ZMD	1362404	ENCODE Processing Pipeline	5be564de91b3772559e50d52f9cb1494		https://www.encodeproject.org/files/ENCFF110BLF/@@download/ENCFF110BLF.bed.gz	GRCh38				released		mixed read lengths, low read length, mild to moderate bottlenecking	incorrect file bucket	poor library complexity	
ENCFF580IEV	bed narrowPeak	peaks	ENCSR977CEC	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K27me3-human	DNA					False	2016-10-24	ENCODE				1							ENCFF048HZR, ENCFF644ZVV	260517	ENCODE Processing Pipeline	25ce38b917ad7f74514bf517ce1d7952		https://www.encodeproject.org/files/ENCFF580IEV/@@download/ENCFF580IEV.bed.gz	GRCh38				released		low read depth	incorrect file bucket		
ENCFF827YVW	bed narrowPeak	stable peaks	ENCSR977CEC	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K27me3-human	DNA					False	2016-10-24	ENCODE				1							ENCFF580IEV	7890	ENCODE Processing Pipeline	de918e31ac2713b5858181d801ebd9a8		https://www.encodeproject.org/files/ENCFF827YVW/@@download/ENCFF827YVW.bed.gz	GRCh38				released		low read depth	incorrect file bucket		
ENCFF781ZDN	bed narrowPeak	peaks	ENCSR977CEC	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K27me3-human	DNA					False	2016-10-24	ENCODE				1							ENCFF683IVJ, ENCFF959YHF	262103	ENCODE Processing Pipeline	0d1fa7ba47eb57c2805c13fdb61efbe7		https://www.encodeproject.org/files/ENCFF781ZDN/@@download/ENCFF781ZDN.bed.gz	hg19				released		low read depth	incorrect file bucket		
ENCFF298ETJ	bed narrowPeak	stable peaks	ENCSR977CEC	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K27me3-human	DNA					False	2016-10-24	ENCODE				1							ENCFF781ZDN	9129	ENCODE Processing Pipeline	cf1ae7b197645f9ea0e395ca5f586ce6		https://www.encodeproject.org/files/ENCFF298ETJ/@@download/ENCFF298ETJ.bed.gz	hg19				released		low read depth	incorrect file bucket		
ENCFF023XNX	bed narrowPeak	peaks	ENCSR876DCP	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-07-28	ENCODE				2							ENCFF644ZVV, ENCFF690MQF	569893	ENCODE Processing Pipeline	0e996046627a9b420f36e0d93a99ab4b		https://www.encodeproject.org/files/ENCFF023XNX/@@download/ENCFF023XNX.bed.gz	GRCh38				released			biological replicates with identical biosample, incorrect file bucket		
ENCFF063WOS	bed narrowPeak	peaks	ENCSR876DCP	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-07-28	ENCODE				1							ENCFF216KYG, ENCFF644ZVV	837537	ENCODE Processing Pipeline	9819490db46fe5fdd9313f15f2462857		https://www.encodeproject.org/files/ENCFF063WOS/@@download/ENCFF063WOS.bed.gz	GRCh38				released			biological replicates with identical biosample, incorrect file bucket		
ENCFF008WDW	bed narrowPeak	peaks	ENCSR876DCP	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF216KYG, ENCFF644ZVV, ENCFF690MQF	754365	ENCODE Processing Pipeline	a6e6ff7cfd2f65f9079f036cc2478ffc		https://www.encodeproject.org/files/ENCFF008WDW/@@download/ENCFF008WDW.bed.gz	GRCh38				released			biological replicates with identical biosample, incorrect file bucket		
ENCFF767NIK	bed narrowPeak	replicated peaks	ENCSR876DCP	ChIP-seq	UBERON:0001150	Pancreas	tissue	Homo sapiens										H3K4me3-human	DNA					False	2016-07-28	ENCODE				1, 2							ENCFF008WDW, ENCFF023XNX, ENCFF063WOS	496618	ENCODE Processing Pipeline	69f157cde872ce5629ebe6da5f1ffc7b		https://www.encodeproject.org/files/ENCFF767NIK/@@download/ENCFF767NIK.bed.gz	GRCh38				released			biological replicates with identical biosample, incorrect file bucket		
